nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
33991,8.90E-01,8.45E-01,1.05E-01,-3.47E-02,-4.68E-01
33992,8.85E-01,8.45E-01,9.86E-02,-2.66E-02,-4.53E-01
33993,8.45E-01,8.45E-01,4.90E-02,5.12E-02,-3.28E-01
33994,2.30E-01,8.45E-01,-5.46E-02,-8.95E-03,2.02E-01
33995,8.40E-01,8.45E-01,4.30E-02,6.14E-02,-3.14E-01
33996,1.80E-01,8.45E-01,-6.26E-02,-4.75E-02,2.28E-01
33997,2.00E-01,8.45E-01,-5.87E-02,-3.35E-02,2.18E-01
33998,0.00E+00,8.45E-01,-8.53E-02,0.00E+00,0.00E+00
33999,5.00E-03,8.45E-01,-8.57E-02,-7.06E-04,2.59E-02
34000,1.00E-02,8.45E-01,-8.69E-02,-2.13E-03,5.04E-02
34001,1.50E-02,8.45E-01,-8.85E-02,-4.31E-03,7.35E-02
34002,2.00E-02,8.45E-01,-8.98E-02,-7.19E-03,9.50E-02
34003,2.50E-02,8.45E-01,-9.09E-02,-1.06E-02,1.15E-01
34004,3.00E-02,8.45E-01,-9.17E-02,-1.45E-02,1.33E-01
34005,3.50E-02,8.45E-01,-9.24E-02,-1.87E-02,1.50E-01
34006,4.00E-02,8.45E-01,-9.28E-02,-2.32E-02,1.65E-01
34007,4.50E-02,8.45E-01,-9.31E-02,-2.77E-02,1.79E-01
34008,5.00E-02,8.45E-01,-9.31E-02,-3.23E-02,1.91E-01
34009,5.50E-02,8.45E-01,-9.29E-02,-3.68E-02,2.02E-01
34010,6.00E-02,8.45E-01,-9.25E-02,-4.12E-02,2.11E-01
34011,6.50E-02,8.45E-01,-9.20E-02,-4.54E-02,2.19E-01
34012,7.00E-02,8.45E-01,-9.13E-02,-4.93E-02,2.26E-01
34013,7.50E-02,8.45E-01,-9.05E-02,-5.29E-02,2.32E-01
34014,8.00E-02,8.45E-01,-8.95E-02,-5.62E-02,2.37E-01
34015,8.50E-02,8.45E-01,-8.84E-02,-5.91E-02,2.41E-01
34016,9.00E-02,8.45E-01,-8.72E-02,-6.16E-02,2.44E-01
34017,9.50E-02,8.45E-01,-8.60E-02,-6.38E-02,2.46E-01
34018,1.00E-01,8.45E-01,-8.46E-02,-6.55E-02,2.48E-01
34019,1.05E-01,8.45E-01,-8.33E-02,-6.69E-02,2.49E-01
34020,1.10E-01,8.45E-01,-8.18E-02,-6.79E-02,2.50E-01
34021,1.15E-01,8.45E-01,-8.04E-02,-6.85E-02,2.50E-01
34022,1.20E-01,8.45E-01,-7.89E-02,-6.87E-02,2.50E-01
34023,1.25E-01,8.45E-01,-7.74E-02,-6.85E-02,2.49E-01
34024,1.30E-01,8.45E-01,-7.59E-02,-6.80E-02,2.48E-01
34025,1.35E-01,8.45E-01,-7.44E-02,-6.72E-02,2.47E-01
34026,1.40E-01,8.45E-01,-7.30E-02,-6.61E-02,2.45E-01
34027,1.45E-01,8.45E-01,-7.16E-02,-6.46E-02,2.44E-01
34028,1.50E-01,8.45E-01,-7.02E-02,-6.29E-02,2.42E-01
34029,1.55E-01,8.45E-01,-6.88E-02,-6.09E-02,2.40E-01
34030,1.70E-01,8.45E-01,-6.49E-02,-5.35E-02,2.33E-01
34031,1.75E-01,8.45E-01,-6.38E-02,-5.06E-02,2.31E-01
34033,1.90E-01,8.45E-01,-6.05E-02,-4.08E-02,2.23E-01
34034,1.95E-01,8.45E-01,-5.96E-02,-3.72E-02,2.21E-01
34036,2.10E-01,8.45E-01,-5.71E-02,-2.57E-02,2.13E-01
34037,2.15E-01,8.45E-01,-5.64E-02,-2.17E-02,2.10E-01
34038,2.20E-01,8.45E-01,-5.57E-02,-1.75E-02,2.07E-01
34039,2.25E-01,8.45E-01,-5.51E-02,-1.33E-02,2.05E-01
34041,2.40E-01,8.45E-01,-5.37E-02,-1.17E-04,1.97E-01
34042,2.45E-01,8.45E-01,-5.33E-02,4.38E-03,1.95E-01
34043,2.50E-01,8.45E-01,-5.30E-02,8.93E-03,1.92E-01
34044,2.55E-01,8.45E-01,-5.28E-02,1.35E-02,1.90E-01
34045,2.60E-01,8.45E-01,-5.26E-02,1.82E-02,1.87E-01
34046,2.65E-01,8.45E-01,-5.24E-02,2.28E-02,1.85E-01
34047,2.70E-01,8.45E-01,-5.23E-02,2.75E-02,1.82E-01
34048,2.75E-01,8.45E-01,-5.23E-02,3.22E-02,1.80E-01
34049,2.80E-01,8.45E-01,-5.23E-02,3.69E-02,1.78E-01
34050,2.85E-01,8.45E-01,-5.24E-02,4.16E-02,1.75E-01
34051,2.90E-01,8.45E-01,-5.25E-02,4.64E-02,1.73E-01
34052,2.95E-01,8.45E-01,-5.27E-02,5.11E-02,1.71E-01
34053,3.00E-01,8.45E-01,-5.29E-02,5.59E-02,1.68E-01
34054,3.05E-01,8.45E-01,-5.31E-02,6.06E-02,1.66E-01
34055,3.10E-01,8.45E-01,-5.34E-02,6.53E-02,1.64E-01
34056,3.15E-01,8.45E-01,-5.38E-02,7.01E-02,1.62E-01
34057,3.20E-01,8.45E-01,-5.41E-02,7.48E-02,1.60E-01
34058,3.25E-01,8.45E-01,-5.46E-02,7.95E-02,1.57E-01
34059,3.30E-01,8.45E-01,-5.50E-02,8.41E-02,1.55E-01
34060,3.35E-01,8.45E-01,-5.55E-02,8.88E-02,1.53E-01
34061,3.40E-01,8.45E-01,-5.60E-02,9.34E-02,1.51E-01
34062,3.45E-01,8.45E-01,-5.66E-02,9.80E-02,1.49E-01
34063,3.50E-01,8.45E-01,-5.72E-02,1.03E-01,1.47E-01
34064,3.55E-01,8.45E-01,-5.78E-02,1.07E-01,1.45E-01
34065,3.60E-01,8.45E-01,-5.85E-02,1.12E-01,1.43E-01
34066,3.65E-01,8.45E-01,-5.91E-02,1.16E-01,1.40E-01
34067,3.70E-01,8.45E-01,-5.98E-02,1.21E-01,1.38E-01
34068,3.75E-01,8.45E-01,-6.06E-02,1.25E-01,1.36E-01
34069,3.80E-01,8.45E-01,-6.13E-02,1.29E-01,1.34E-01
34070,3.85E-01,8.45E-01,-6.21E-02,1.34E-01,1.32E-01
34071,3.90E-01,8.45E-01,-6.29E-02,1.38E-01,1.30E-01
34072,3.95E-01,8.45E-01,-6.37E-02,1.42E-01,1.28E-01
34073,4.10E-01,8.45E-01,-6.62E-02,1.55E-01,1.22E-01
34074,4.15E-01,8.45E-01,-6.71E-02,1.59E-01,1.20E-01
34075,4.20E-01,8.45E-01,-6.80E-02,1.63E-01,1.17E-01
34076,4.25E-01,8.45E-01,-6.89E-02,1.67E-01,1.15E-01
34077,4.30E-01,8.45E-01,-6.98E-02,1.71E-01,1.13E-01
34078,4.35E-01,8.45E-01,-7.07E-02,1.74E-01,1.11E-01
34079,4.40E-01,8.45E-01,-7.16E-02,1.78E-01,1.09E-01
34080,4.45E-01,8.45E-01,-7.25E-02,1.82E-01,1.07E-01
34081,4.50E-01,8.45E-01,-7.34E-02,1.86E-01,1.05E-01
34082,4.55E-01,8.45E-01,-7.43E-02,1.89E-01,1.02E-01
34083,4.60E-01,8.45E-01,-7.52E-02,1.93E-01,1.00E-01
34084,4.65E-01,8.45E-01,-7.61E-02,1.96E-01,9.78E-02
34085,4.70E-01,8.45E-01,-7.70E-02,2.00E-01,9.56E-02
34086,4.75E-01,8.45E-01,-7.79E-02,2.03E-01,9.32E-02
34087,4.80E-01,8.45E-01,-7.88E-02,2.06E-01,9.09E-02
34088,4.85E-01,8.45E-01,-7.96E-02,2.09E-01,8.85E-02
34089,4.90E-01,8.45E-01,-8.05E-02,2.12E-01,8.62E-02
34090,4.95E-01,8.45E-01,-8.13E-02,2.15E-01,8.37E-02
34091,5.00E-01,8.45E-01,-8.21E-02,2.18E-01,8.13E-02
34092,5.05E-01,8.45E-01,-8.29E-02,2.21E-01,7.88E-02
34093,5.10E-01,8.45E-01,-8.36E-02,2.24E-01,7.63E-02
34094,5.15E-01,8.45E-01,-8.43E-02,2.26E-01,7.37E-02
34095,5.20E-01,8.45E-01,-8.50E-02,2.29E-01,7.11E-02
34096,5.25E-01,8.45E-01,-8.57E-02,2.32E-01,6.84E-02
34097,5.30E-01,8.45E-01,-8.64E-02,2.34E-01,6.58E-02
34098,5.35E-01,8.45E-01,-8.70E-02,2.36E-01,6.30E-02
34099,5.40E-01,8.45E-01,-8.75E-02,2.38E-01,6.03E-02
34100,5.45E-01,8.45E-01,-8.80E-02,2.40E-01,5.74E-02
34101,5.50E-01,8.45E-01,-8.85E-02,2.42E-01,5.46E-02
34102,5.55E-01,8.45E-01,-8.90E-02,2.44E-01,5.16E-02
34103,5.60E-01,8.45E-01,-8.94E-02,2.46E-01,4.87E-02
34104,5.65E-01,8.45E-01,-8.97E-02,2.48E-01,4.56E-02
34105,5.70E-01,8.45E-01,-9.00E-02,2.49E-01,4.26E-02
34106,5.75E-01,8.45E-01,-9.02E-02,2.51E-01,3.94E-02
34107,5.80E-01,8.45E-01,-9.04E-02,2.52E-01,3.62E-02
34108,5.85E-01,8.45E-01,-9.05E-02,2.53E-01,3.30E-02
34109,5.90E-01,8.45E-01,-9.05E-02,2.54E-01,2.96E-02
34110,5.95E-01,8.45E-01,-9.05E-02,2.55E-01,2.62E-02
34111,6.00E-01,8.45E-01,-9.04E-02,2.56E-01,2.28E-02
34112,6.05E-01,8.45E-01,-9.03E-02,2.57E-01,1.92E-02
34113,6.10E-01,8.45E-01,-9.00E-02,2.57E-01,1.56E-02
34114,6.15E-01,8.45E-01,-8.97E-02,2.57E-01,1.20E-02
34115,6.20E-01,8.45E-01,-8.94E-02,2.58E-01,8.22E-03
34116,6.25E-01,8.45E-01,-8.89E-02,2.58E-01,4.39E-03
34117,6.30E-01,8.45E-01,-8.83E-02,2.58E-01,4.72E-04
34118,6.35E-01,8.45E-01,-8.77E-02,2.58E-01,-3.53E-03
34119,6.40E-01,8.45E-01,-8.69E-02,2.57E-01,-7.61E-03
34120,6.45E-01,8.45E-01,-8.61E-02,2.57E-01,-1.18E-02
34121,6.60E-01,8.45E-01,-8.30E-02,2.54E-01,-2.49E-02
34122,6.65E-01,8.45E-01,-8.18E-02,2.53E-01,-2.95E-02
34123,6.70E-01,8.45E-01,-8.05E-02,2.51E-01,-3.41E-02
34124,6.75E-01,8.45E-01,-7.90E-02,2.50E-01,-3.89E-02
34125,6.80E-01,8.45E-01,-7.75E-02,2.48E-01,-4.38E-02
34126,6.85E-01,8.45E-01,-7.58E-02,2.46E-01,-4.89E-02
34127,6.90E-01,8.45E-01,-7.40E-02,2.44E-01,-5.40E-02
34128,6.95E-01,8.45E-01,-7.21E-02,2.41E-01,-5.93E-02
34129,7.00E-01,8.45E-01,-7.01E-02,2.39E-01,-6.48E-02
34130,7.05E-01,8.45E-01,-6.79E-02,2.36E-01,-7.03E-02
34131,7.10E-01,8.45E-01,-6.56E-02,2.33E-01,-7.60E-02
34132,7.15E-01,8.45E-01,-6.32E-02,2.30E-01,-8.19E-02
34133,7.20E-01,8.45E-01,-6.07E-02,2.26E-01,-8.80E-02
34134,7.50E-01,8.45E-01,-4.25E-02,2.00E-01,-1.28E-01
34135,7.55E-01,8.45E-01,-3.89E-02,1.95E-01,-1.36E-01
34136,7.60E-01,8.45E-01,-3.53E-02,1.89E-01,-1.43E-01
34137,7.65E-01,8.45E-01,-3.14E-02,1.83E-01,-1.51E-01
34138,7.80E-01,8.45E-01,-1.91E-02,1.64E-01,-1.77E-01
34139,7.85E-01,8.45E-01,-1.47E-02,1.57E-01,-1.86E-01
34140,8.00E-01,8.45E-01,-6.35E-04,1.34E-01,-2.16E-01
34141,8.30E-01,8.45E-01,3.13E-02,8.10E-02,-2.86E-01
34142,8.35E-01,8.45E-01,3.70E-02,7.14E-02,-3.00E-01
34143,9.60E-01,8.45E-01,1.60E-01,-4.09E-02,-4.39E-01
34144,9.65E-01,8.45E-01,1.60E-01,-3.40E-02,-4.04E-01
34145,9.70E-01,8.45E-01,1.60E-01,-2.71E-02,-3.64E-01
34146,9.75E-01,8.45E-01,1.59E-01,-2.03E-02,-3.17E-01
34147,9.80E-01,8.45E-01,1.58E-01,-1.40E-02,-2.65E-01
34148,9.85E-01,8.45E-01,1.56E-01,-8.58E-03,-2.07E-01
34149,9.90E-01,8.45E-01,1.53E-01,-4.32E-03,-1.43E-01
34150,9.95E-01,8.45E-01,1.51E-01,-1.45E-03,-7.43E-02
34151,1.00E+00,8.45E-01,1.50E-01,0.00E+00,0.00E+00
34035,2.05E-01,8.45E-01,-5.78E-02,-2.97E-02,2.15E-01
34032,1.85E-01,8.45E-01,-6.16E-02,-4.42E-02,2.26E-01
34040,2.35E-01,8.45E-01,-5.41E-02,-4.56E-03,2.00E-01
34152,4.00E-01,8.45E-01,-6.45E-02,1.47E-01,1.26E-01
34153,4.05E-01,8.45E-01,-6.54E-02,1.51E-01,1.24E-01
34154,7.70E-01,8.45E-01,-2.74E-02,1.77E-01,-1.60E-01
34155,7.75E-01,8.45E-01,-2.33E-02,1.71E-01,-1.68E-01
34156,9.50E-01,8.45E-01,1.57E-01,-5.29E-02,-4.90E-01
34157,1.65E-01,8.45E-01,-6.62E-02,-5.62E-02,2.35E-01
34158,7.90E-01,8.45E-01,-1.01E-02,1.49E-01,-1.96E-01
34160,9.55E-01,8.45E-01,1.59E-01,-4.72E-02,-4.67E-01
34159,7.95E-01,8.45E-01,-5.40E-03,1.42E-01,-2.06E-01
34161,8.25E-01,8.45E-01,2.57E-02,9.06E-02,-2.73E-01
34162,7.45E-01,8.45E-01,-4.58E-02,2.05E-01,-1.21E-01
34163,8.05E-01,8.45E-01,4.43E-03,1.26E-01,-2.26E-01
34164,7.40E-01,8.45E-01,-4.90E-02,2.10E-01,-1.14E-01
34165,7.25E-01,8.45E-01,-5.79E-02,2.23E-01,-9.40E-02
34166,8.20E-01,8.45E-01,2.02E-02,1.00E-01,-2.61E-01
34167,7.30E-01,8.45E-01,-5.51E-02,2.19E-01,-1.00E-01
34168,8.10E-01,8.45E-01,9.63E-03,1.18E-01,-2.37E-01
34169,8.15E-01,8.45E-01,1.49E-02,1.10E-01,-2.49E-01
34170,7.35E-01,8.45E-01,-5.21E-02,2.15E-01,-1.07E-01
34171,6.55E-01,8.50E-01,-8.33E-02,2.71E-01,-1.95E-02
34172,6.50E-01,8.50E-01,-8.44E-02,2.72E-01,-1.53E-02
34173,6.45E-01,8.50E-01,-8.53E-02,2.72E-01,-1.12E-02
34174,8.55E-01,8.50E-01,6.57E-02,4.36E-02,-3.48E-01
34175,8.60E-01,8.50E-01,7.21E-02,3.30E-02,-3.63E-01
34176,8.50E-01,8.50E-01,5.93E-02,5.44E-02,-3.33E-01
34177,8.65E-01,8.50E-01,7.86E-02,2.24E-02,-3.79E-01
34178,9.25E-01,8.50E-01,1.50E-01,-6.36E-02,-5.34E-01
34179,8.70E-01,8.50E-01,8.51E-02,1.20E-02,-3.95E-01
34180,8.45E-01,8.50E-01,5.30E-02,6.50E-02,-3.18E-01
34181,9.20E-01,8.50E-01,1.45E-01,-6.17E-02,-5.29E-01
34182,9.15E-01,8.50E-01,1.40E-01,-5.86E-02,-5.22E-01
34183,9.30E-01,8.50E-01,1.54E-01,-6.41E-02,-5.34E-01
34184,8.75E-01,8.50E-01,9.16E-02,1.77E-03,-4.12E-01
34185,2.30E-01,8.50E-01,-5.42E-02,-4.30E-03,1.98E-01
34187,8.80E-01,8.50E-01,9.81E-02,-8.07E-03,-4.28E-01
34186,8.40E-01,8.50E-01,4.68E-02,7.55E-02,-3.04E-01
34188,9.10E-01,8.50E-01,1.35E-01,-5.42E-02,-5.13E-01
34189,9.05E-01,8.50E-01,1.29E-01,-4.87E-02,-5.02E-01
34191,9.00E-01,8.50E-01,1.23E-01,-4.21E-02,-4.89E-01
34190,1.60E-01,8.50E-01,-6.78E-02,-5.83E-02,2.35E-01
34192,9.35E-01,8.50E-01,1.58E-01,-6.33E-02,-5.32E-01
34193,8.85E-01,8.50E-01,1.05E-01,-1.76E-02,-4.44E-01
34194,8.95E-01,8.50E-01,1.17E-01,-3.47E-02,-4.75E-01
34195,8.90E-01,8.50E-01,1.11E-01,-2.64E-02,-4.60E-01
34196,9.40E-01,8.50E-01,1.62E-01,-6.11E-02,-5.24E-01
34197,1.80E-01,8.50E-01,-6.27E-02,-4.59E-02,2.25E-01
34198,2.00E-01,8.50E-01,-5.85E-02,-3.06E-02,2.14E-01
34274,4.00E-01,8.50E-01,-6.40E-02,1.58E-01,1.22E-01
34228,1.45E-01,8.50E-01,-7.22E-02,-6.52E-02,2.42E-01
34229,1.50E-01,8.50E-01,-7.07E-02,-6.32E-02,2.40E-01
34230,1.55E-01,8.50E-01,-6.92E-02,-6.09E-02,2.38E-01
34199,0.00E+00,8.50E-01,-8.79E-02,0.00E+00,0.00E+00
34200,5.00E-03,8.50E-01,-8.83E-02,-7.69E-04,2.69E-02
34201,1.00E-02,8.50E-01,-8.97E-02,-2.32E-03,5.23E-02
34202,1.50E-02,8.50E-01,-9.13E-02,-4.68E-03,7.62E-02
34203,2.00E-02,8.50E-01,-9.27E-02,-7.80E-03,9.84E-02
34204,2.50E-02,8.50E-01,-9.39E-02,-1.15E-02,1.19E-01
34205,3.00E-02,8.50E-01,-9.48E-02,-1.57E-02,1.38E-01
34206,3.50E-02,8.50E-01,-9.55E-02,-2.02E-02,1.55E-01
34207,4.00E-02,8.50E-01,-9.59E-02,-2.50E-02,1.70E-01
34208,4.50E-02,8.50E-01,-9.61E-02,-2.98E-02,1.84E-01
34209,5.00E-02,8.50E-01,-9.60E-02,-3.46E-02,1.96E-01
34210,5.50E-02,8.50E-01,-9.58E-02,-3.93E-02,2.06E-01
34211,6.00E-02,8.50E-01,-9.53E-02,-4.39E-02,2.15E-01
34212,6.50E-02,8.50E-01,-9.47E-02,-4.82E-02,2.23E-01
34213,7.00E-02,8.50E-01,-9.39E-02,-5.22E-02,2.30E-01
34214,7.50E-02,8.50E-01,-9.29E-02,-5.59E-02,2.35E-01
34215,8.00E-02,8.50E-01,-9.18E-02,-5.92E-02,2.40E-01
34216,8.50E-02,8.50E-01,-9.06E-02,-6.21E-02,2.44E-01
34217,9.00E-02,8.50E-01,-8.93E-02,-6.46E-02,2.46E-01
34218,9.50E-02,8.50E-01,-8.79E-02,-6.67E-02,2.48E-01
34219,1.00E-01,8.50E-01,-8.64E-02,-6.83E-02,2.50E-01
34220,1.05E-01,8.50E-01,-8.49E-02,-6.95E-02,2.50E-01
34221,1.10E-01,8.50E-01,-8.33E-02,-7.03E-02,2.51E-01
34222,1.15E-01,8.50E-01,-8.17E-02,-7.07E-02,2.50E-01
34223,1.20E-01,8.50E-01,-8.01E-02,-7.07E-02,2.50E-01
34224,1.25E-01,8.50E-01,-7.85E-02,-7.03E-02,2.49E-01
34225,1.30E-01,8.50E-01,-7.69E-02,-6.95E-02,2.47E-01
34226,1.35E-01,8.50E-01,-7.53E-02,-6.84E-02,2.46E-01
34227,1.40E-01,8.50E-01,-7.37E-02,-6.70E-02,2.44E-01
34231,1.70E-01,8.50E-01,-6.52E-02,-5.25E-02,2.30E-01
34232,1.75E-01,8.50E-01,-6.39E-02,-4.93E-02,2.28E-01
34234,1.90E-01,8.50E-01,-6.05E-02,-3.86E-02,2.19E-01
34235,1.95E-01,8.50E-01,-5.95E-02,-3.47E-02,2.17E-01
34237,2.10E-01,8.50E-01,-5.68E-02,-2.22E-02,2.09E-01
34238,2.15E-01,8.50E-01,-5.61E-02,-1.79E-02,2.06E-01
34239,2.20E-01,8.50E-01,-5.54E-02,-1.34E-02,2.03E-01
34240,2.25E-01,8.50E-01,-5.48E-02,-8.91E-03,2.00E-01
34242,2.40E-01,8.50E-01,-5.33E-02,5.08E-03,1.93E-01
34243,2.45E-01,8.50E-01,-5.29E-02,9.84E-03,1.90E-01
34244,2.50E-01,8.50E-01,-5.25E-02,1.47E-02,1.87E-01
34245,2.55E-01,8.50E-01,-5.23E-02,1.95E-02,1.85E-01
34246,2.60E-01,8.50E-01,-5.21E-02,2.44E-02,1.82E-01
34247,2.65E-01,8.50E-01,-5.19E-02,2.93E-02,1.80E-01
34248,2.70E-01,8.50E-01,-5.18E-02,3.42E-02,1.78E-01
34249,2.75E-01,8.50E-01,-5.18E-02,3.91E-02,1.75E-01
34250,2.80E-01,8.50E-01,-5.18E-02,4.41E-02,1.73E-01
34251,2.85E-01,8.50E-01,-5.18E-02,4.91E-02,1.70E-01
34252,2.90E-01,8.50E-01,-5.19E-02,5.40E-02,1.68E-01
34253,2.95E-01,8.50E-01,-5.21E-02,5.90E-02,1.66E-01
34254,3.00E-01,8.50E-01,-5.23E-02,6.39E-02,1.64E-01
34255,3.05E-01,8.50E-01,-5.26E-02,6.89E-02,1.61E-01
34256,3.10E-01,8.50E-01,-5.28E-02,7.38E-02,1.59E-01
34257,3.15E-01,8.50E-01,-5.32E-02,7.87E-02,1.57E-01
34258,3.20E-01,8.50E-01,-5.36E-02,8.36E-02,1.55E-01
34259,3.25E-01,8.50E-01,-5.40E-02,8.85E-02,1.53E-01
34260,3.30E-01,8.50E-01,-5.44E-02,9.34E-02,1.50E-01
34261,3.35E-01,8.50E-01,-5.49E-02,9.82E-02,1.48E-01
34262,3.40E-01,8.50E-01,-5.54E-02,1.03E-01,1.46E-01
34263,3.45E-01,8.50E-01,-5.60E-02,1.08E-01,1.44E-01
34264,3.50E-01,8.50E-01,-5.66E-02,1.13E-01,1.42E-01
34265,3.55E-01,8.50E-01,-5.72E-02,1.17E-01,1.40E-01
34266,3.60E-01,8.50E-01,-5.79E-02,1.22E-01,1.38E-01
34267,3.65E-01,8.50E-01,-5.86E-02,1.27E-01,1.36E-01
34268,3.70E-01,8.50E-01,-5.93E-02,1.31E-01,1.34E-01
34269,3.75E-01,8.50E-01,-6.00E-02,1.36E-01,1.32E-01
34270,3.80E-01,8.50E-01,-6.08E-02,1.40E-01,1.30E-01
34271,3.85E-01,8.50E-01,-6.15E-02,1.45E-01,1.28E-01
34272,3.90E-01,8.50E-01,-6.23E-02,1.49E-01,1.26E-01
34273,3.95E-01,8.50E-01,-6.31E-02,1.54E-01,1.24E-01
34275,4.10E-01,8.50E-01,-6.57E-02,1.67E-01,1.18E-01
34276,4.15E-01,8.50E-01,-6.66E-02,1.71E-01,1.15E-01
34277,4.20E-01,8.50E-01,-6.74E-02,1.75E-01,1.13E-01
34278,4.25E-01,8.50E-01,-6.83E-02,1.79E-01,1.11E-01
34279,4.30E-01,8.50E-01,-6.92E-02,1.83E-01,1.09E-01
34280,4.35E-01,8.50E-01,-7.01E-02,1.87E-01,1.07E-01
34281,4.40E-01,8.50E-01,-7.11E-02,1.91E-01,1.05E-01
34282,4.45E-01,8.50E-01,-7.20E-02,1.95E-01,1.03E-01
34283,4.50E-01,8.50E-01,-7.29E-02,1.98E-01,1.01E-01
34284,4.55E-01,8.50E-01,-7.38E-02,2.02E-01,9.87E-02
34285,4.60E-01,8.50E-01,-7.47E-02,2.06E-01,9.66E-02
34286,4.65E-01,8.50E-01,-7.56E-02,2.09E-01,9.44E-02
34287,4.70E-01,8.50E-01,-7.65E-02,2.13E-01,9.22E-02
34288,4.75E-01,8.50E-01,-7.74E-02,2.16E-01,8.99E-02
34289,4.80E-01,8.50E-01,-7.82E-02,2.19E-01,8.77E-02
34290,4.85E-01,8.50E-01,-7.91E-02,2.23E-01,8.54E-02
34291,4.90E-01,8.50E-01,-7.99E-02,2.26E-01,8.31E-02
34292,4.95E-01,8.50E-01,-8.08E-02,2.29E-01,8.07E-02
34293,5.00E-01,8.50E-01,-8.16E-02,2.32E-01,7.84E-02
34294,5.05E-01,8.50E-01,-8.23E-02,2.35E-01,7.59E-02
34295,5.10E-01,8.50E-01,-8.31E-02,2.38E-01,7.35E-02
34296,5.15E-01,8.50E-01,-8.38E-02,2.41E-01,7.10E-02
34297,5.20E-01,8.50E-01,-8.45E-02,2.43E-01,6.85E-02
34298,5.25E-01,8.50E-01,-8.52E-02,2.46E-01,6.60E-02
34299,5.30E-01,8.50E-01,-8.58E-02,2.48E-01,6.34E-02
34300,5.35E-01,8.50E-01,-8.64E-02,2.51E-01,6.08E-02
34301,5.40E-01,8.50E-01,-8.70E-02,2.53E-01,5.81E-02
34302,5.45E-01,8.50E-01,-8.75E-02,2.55E-01,5.54E-02
34303,5.50E-01,8.50E-01,-8.80E-02,2.57E-01,5.26E-02
34304,5.55E-01,8.50E-01,-8.84E-02,2.59E-01,4.98E-02
34305,5.60E-01,8.50E-01,-8.88E-02,2.61E-01,4.69E-02
34306,5.65E-01,8.50E-01,-8.91E-02,2.63E-01,4.40E-02
34307,5.70E-01,8.50E-01,-8.94E-02,2.64E-01,4.10E-02
34308,5.75E-01,8.50E-01,-8.96E-02,2.66E-01,3.80E-02
34309,5.80E-01,8.50E-01,-8.98E-02,2.67E-01,3.49E-02
34310,5.85E-01,8.50E-01,-8.99E-02,2.68E-01,3.18E-02
34311,5.90E-01,8.50E-01,-8.99E-02,2.70E-01,2.86E-02
34312,5.95E-01,8.50E-01,-8.99E-02,2.71E-01,2.53E-02
34313,6.00E-01,8.50E-01,-8.98E-02,2.71E-01,2.20E-02
34314,6.05E-01,8.50E-01,-8.96E-02,2.72E-01,1.86E-02
34315,6.10E-01,8.50E-01,-8.94E-02,2.73E-01,1.52E-02
34316,6.15E-01,8.50E-01,-8.91E-02,2.73E-01,1.16E-02
34317,6.20E-01,8.50E-01,-8.86E-02,2.73E-01,8.02E-03
34318,6.25E-01,8.50E-01,-8.82E-02,2.74E-01,4.34E-03
34319,6.30E-01,8.50E-01,-8.76E-02,2.74E-01,5.83E-04
34320,6.35E-01,8.50E-01,-8.69E-02,2.73E-01,-3.26E-03
34321,6.40E-01,8.50E-01,-8.62E-02,2.73E-01,-7.18E-03
34322,6.60E-01,8.50E-01,-8.22E-02,2.70E-01,-2.38E-02
34323,6.65E-01,8.50E-01,-8.09E-02,2.69E-01,-2.82E-02
34324,6.70E-01,8.50E-01,-7.95E-02,2.68E-01,-3.27E-02
34325,6.75E-01,8.50E-01,-7.81E-02,2.66E-01,-3.73E-02
34326,6.80E-01,8.50E-01,-7.65E-02,2.64E-01,-4.20E-02
34327,6.85E-01,8.50E-01,-7.48E-02,2.62E-01,-4.68E-02
34328,6.90E-01,8.50E-01,-7.29E-02,2.60E-01,-5.18E-02
34329,6.95E-01,8.50E-01,-7.10E-02,2.58E-01,-5.68E-02
34330,7.00E-01,8.50E-01,-6.89E-02,2.55E-01,-6.20E-02
34331,7.05E-01,8.50E-01,-6.67E-02,2.52E-01,-6.74E-02
34332,7.10E-01,8.50E-01,-6.44E-02,2.49E-01,-7.29E-02
34333,7.15E-01,8.50E-01,-6.19E-02,2.46E-01,-7.85E-02
34334,7.20E-01,8.50E-01,-5.93E-02,2.43E-01,-8.43E-02
34335,7.50E-01,8.50E-01,-4.08E-02,2.16E-01,-1.23E-01
34336,7.55E-01,8.50E-01,-3.72E-02,2.11E-01,-1.30E-01
34337,7.60E-01,8.50E-01,-3.34E-02,2.06E-01,-1.38E-01
34338,7.65E-01,8.50E-01,-2.95E-02,2.00E-01,-1.45E-01
34339,7.80E-01,8.50E-01,-1.69E-02,1.80E-01,-1.70E-01
34340,7.85E-01,8.50E-01,-1.24E-02,1.73E-01,-1.79E-01
34341,8.00E-01,8.50E-01,2.00E-03,1.50E-01,-2.08E-01
34342,8.30E-01,8.50E-01,3.47E-02,9.58E-02,-2.77E-01
34343,8.35E-01,8.50E-01,4.07E-02,8.58E-02,-2.90E-01
34344,9.60E-01,8.50E-01,1.70E-01,-4.16E-02,-4.45E-01
34345,9.65E-01,8.50E-01,1.71E-01,-3.48E-02,-4.11E-01
34346,9.70E-01,8.50E-01,1.70E-01,-2.78E-02,-3.71E-01
